price_level,n_seats,mkting_source,season,location,setconcerts,multi_tickets,concert_name,settickets,who,what,ID
4.0,2,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuNUg
3.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRRT
4.0,2,postcard or brochure,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuP4y
1.0,2,unknown,2010,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuR0W
4.0,4,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuQsC
1.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRQD
4.0,2,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuOdL
4.0,2,unknown,2011,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRRg
1.0,4,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRBO
1.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuREU
2.0,4,philharmonia website,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000Y2FLr
4.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRP5
2.0,2,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuQkX
4.0,4,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRF3
999.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRTd
1.0,2,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQU3
4.0,2,postcard or brochure,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000oks12
4.0,4,other,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRHV
3.0,2,philharmonia website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuPyC
4.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRMU
2.0,3,other,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuNjv
4.0,2,unknown,2010,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuQxE
2.0,1,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuOAx
2.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRFh
1.0,1,unknown,2010,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuNjx
4.0,2,unknown,2010,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuPA2
1.0,2,philharmonia website,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuQM7
4.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuO1V
999.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRUF
999.0,1,unknown,2010,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRKr
2.0,2,unknown,2013,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000q7wAk
3.0,1,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRLr
3.0,2,unknown,2010,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQdB
2.0,2,kdfc radio,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks2k
3.0,2,other,2013,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000oks4d
999.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRX0
4.0,2,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRLf
1.0,1,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRNq
999.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRWU
3.0,27,unknown,2011,berkeley saturday,6.0,1,999,999.0,unknown,999,001i000000NuRRv
4.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRLW
1.0,1,unknown,2011,unknown,5.0,0,999,999.0,unknown,999,001i000000NuQAL
3.0,1,postcard or brochure,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuOBf
2.0,1,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuQRK
4.0,1,unknown,2010,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuR3c
2.0,4,philharmonia website,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000oks1I
1.0,2,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuROP
3.0,2,postcard or brochure,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuOPj
999.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuRWV
4.0,1,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000LhybV
4.0,2,unknown,2010,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRUC
2.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuPFK
4.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuQgm
3.0,6,unknown,2011,family concert,3.0,1,999,999.0,unknown,999,001i000000NuRVc
3.0,2,unknown,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000oks1y
3.0,2,unknown,2013,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000q7wB1
3.0,1,unknown,2011,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuRKY
4.0,2,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuRI2
2.0,2,unknown,2010,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuOUu
4.0,1,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuQqE
999.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuR90
2.0,2,philharmonia website,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuPEV
3.0,1,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000Lhybd
4.0,2,unknown,2010,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuQsx
4.0,2,san francisco classical voice,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000oks4j
4.0,2,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuQUe
3.0,2,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRMQ
4.0,2,postcard or brochure,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuQfZ
2.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuPDF
2.0,1,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuR7G
2.0,2,other print,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuOVs
1.0,2,unknown,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuQ8w
2.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuP5W
3.0,2,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuOQJ
3.0,2,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRNe
4.0,2,unknown,2010,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuR4H
4.0,2,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRPE
999.0,2,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRUo
3.0,1,unknown,2013,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000Y0M1a
2.0,2,unknown,2010,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQb6
999.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRTk
4.0,2,unknown,2011,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRMh
1.0,1,word of mouth,2013,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000oks20
2.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRPQ
3.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRGk
3.0,1,philharmonia website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks32
2.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuOEL
4.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRLY
4.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRWw
1.0,1,city box office special offer email,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRNo
999.0,2,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRV9
4.0,2,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRH0
4.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRRG
2.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRDI
1.0,1,other,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuQSC
2.0,4,web search,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000oks10
2.0,2,san francisco chronicle,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks2c
3.0,1,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000LhyYM
3.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRPN
3.0,2,news story or review,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000oks1A
999.0,2,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRTZ
2.0,2,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuR2a
4.0,1,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRJ5
2.0,3,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuQte
4.0,1,unknown,2011,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuROu
1.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuREH
999.0,4,unknown,2011,san francisco,6.0,1,999,999.0,unknown,999,001i000000NuRWQ
2.0,2,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuOsy
1.0,2,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuPHo
1.0,4,unknown,2010,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuP8I
2.0,2,unknown,2010,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRVC
4.0,1,unknown,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuPxQ
999.0,8,unknown,2012,berkeley sunday,6.0,1,999,999.0,unknown,999,001i000000NuPB5
2.0,2,unknown,2011,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRHF
4.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRK1
1.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRWU
4.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuQfZ
1.0,2,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRHB
999.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRUa
4.0,8,unknown,2012,family concert,5.0,1,999,999.0,unknown,999,001i000000NuRQb
4.0,2,unknown,2010,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuQbw
4.0,4,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRId
4.0,4,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuQps
4.0,2,other,2013,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuP9z
2.0,2,philharmonia website,2013,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000oks2p
999.0,1,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRTU
3.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRQi
4.0,1,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuPT0
999.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuRTH
2.0,4,unknown,2011,san francisco,6.0,1,999,999.0,unknown,999,001i000000NuROL
3.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuO2Q
4.0,3,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRHl
1.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRBN
3.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuNmN
4.0,2,unknown,2010,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRKt
4.0,1,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuPw7
3.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuQkK
999.0,2,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRUa
1.0,1,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRMb
3.0,6,unknown,2011,family concert,3.0,1,999,999.0,unknown,999,001i000000NuOYa
2.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuRET
4.0,1,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000LhyZs
3.0,2,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRIP
3.0,1,unknown,2012,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000Lhybd
4.0,4,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRCA
3.0,2,city box office special offer email,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000oks4l
4.0,2,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuNDn
999.0,1,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuRUD
4.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRC2
3.0,3,other,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks2N
4.0,1,unknown,2010,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuQwO
1.0,2,web search,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks1G
4.0,1,philharmonia website,2013,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRRN
1.0,2,philharmonia website,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuS3e
4.0,2,san francisco classical voice,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks3v
999.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRUA
1.0,2,kdfc radio,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000oks1B
4.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRDl
4.0,1,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuPpK
2.0,2,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuO54
4.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRSZ
1.0,2,word of mouth,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuR1F
999.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuQZq
1.0,2,other,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuQbO
0.0,1,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000Lhyab
999.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRTh
999.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuRU2
999.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000LhyaH
4.0,3,kdfc radio,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks3e
999.0,2,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRTB
4.0,4,unknown,2012,peninsula,3.0,1,999,999.0,unknown,999,001i000000NuQ9F
4.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRPo
1.0,2,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRVF
3.0,6,unknown,2010,san francisco,5.0,1,999,999.0,unknown,999,001i000000NuRRi
4.0,1,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRLD
3.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuNUm
3.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRC0
3.0,3,unknown,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000q7wAb
4.0,1,unknown,2010,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuORj
4.0,2,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuRJE
2.0,1,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuNvH
4.0,1,unknown,2012,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRC2
4.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuPCc
3.0,2,philharmonia website,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuPre
4.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuQqZ
2.0,2,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuOPj
2.0,2,word of mouth,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000oks1E
4.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuQTw
3.0,1,unknown,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuNUu
2.0,2,unknown,2011,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuPOC
999.0,1,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRTR
3.0,2,unknown,2011,unknown,5.0,0,999,999.0,unknown,999,001i000000NuR2L
999.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuRU6
2.0,2,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRDW
4.0,1,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRMu
4.0,1,philharmonia website,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuQik
4.0,2,philharmonia website,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuQrR
3.0,2,postcard or brochure,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRYp
2.0,2,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRSB
3.0,2,unknown,2010,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuOYb
2.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRDo
4.0,1,unknown,2011,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuQnX
999.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRMG
3.0,2,kdfc radio,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuOMf
4.0,2,browsing city box office website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks31
3.0,2,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRGs
3.0,2,unknown,2010,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRW4
4.0,4,unknown,2011,berkeley saturday,6.0,1,999,999.0,unknown,999,001i000000NuRL7
999.0,2,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRUM
3.0,10,unknown,2011,family concert,3.0,1,999,999.0,unknown,999,001i000000NuRIy
1.0,2,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRQL
3.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRM5
4.0,2,philharmonia website,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000oks1n
3.0,1,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000Li94P
999.0,1,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRTq
4.0,1,unknown,2010,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuQoW
4.0,2,unknown,2010,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuRWP
3.0,2,unknown,2011,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRLR
4.0,1,web search,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000oks1j
3.0,2,other,2013,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000oks2F
3.0,2,word of mouth,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks4B
4.0,2,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRLs
4.0,1,other,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000oks4P
4.0,1,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRMU
1.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuOqi
4.0,4,unknown,2011,peninsula,6.0,1,999,999.0,unknown,999,001i000000NuRI0
4.0,3,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRSv
2.0,1,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRQP
4.0,2,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000q7wAq
999.0,4,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRTf
4.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuQQO
1.0,2,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuOAF
3.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuOMf
4.0,1,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRDA
2.0,2,other,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQM7
1.0,3,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRFA
999.0,1,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuRTE
3.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRNE
999.0,1,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuPeV
3.0,3,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuPqe
4.0,4,unknown,2010,berkeley sunday,8.0,0,999,999.0,unknown,999,001i000000NuR5L
2.0,3,kdfc radio,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuQsn
4.0,1,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRVV
1.0,2,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000LhyTn
3.0,1,postcard or brochure,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRkC
2.0,1,unknown,2011,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000LhyYM
3.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRKY
3.0,2,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRAq
1.0,4,unknown,2011,peninsula,6.0,1,999,999.0,unknown,999,001i000000NuRM2
3.0,1,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000Li96W
1.0,1,unknown,2013,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000LhyTs
1.0,1,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuQn3
4.0,1,unknown,2010,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRUv
4.0,2,unknown,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQUm
1.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRU9
3.0,2,unknown,2011,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRLH
4.0,2,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuQfZ
4.0,1,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRDM
4.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuNpu
4.0,1,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRRV
4.0,2,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuPSF
1.0,1,unknown,2010,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuQ7d
3.0,4,unknown,2011,family concert,3.0,1,999,999.0,unknown,999,001i000000NuRJQ
3.0,2,philharmonia website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000V255R
4.0,1,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRV8
4.0,1,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuR4l
3.0,2,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuNwC
2.0,4,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuQYi
2.0,4,philharmonia website,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRR2
4.0,1,unknown,2013,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000q7wB6
2.0,2,word of mouth,2013,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000oks4K
4.0,1,word of mouth,2013,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000oks3d
4.0,2,unknown,2011,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRHi
