label,billing_city,relationship,amount_2013,amount_lifetime,n_donations_life,first_donated,season,package,n_seats,location,section,price_level,subscription_tier,multiple_subs,ID
0.0,seattle,,0.0,50.0,1,2000-01-26 00:00:00,999,,,,,,,0,001i000000NuPDb
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuROx
0.0,glassboro,,750.0,5100.0,6,2007-01-05 00:00:00,999,,,,,,,0,001i000000NuQRl
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRhW
0.0,tiburon,,0.0,0.0,0,,1993,Full,1.0,santa rosa,Orchestra,2.0,1.0,0,001i000000NuO1C
0.0,walnut creek,,0.0,18.0,1,1998-12-07 00:00:00,1998,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000NuP3Y
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQay
0.0,oakland,,0.0,0.0,0,,2013,Trio B,1.0,berkeley saturday,,4.0,0.5,0,001i000000LhyYc
0.0,sf,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRJx
0.0,cleveland heights,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRS7
0.0,san francisco,,0.0,18.0,1,1998-11-21 00:00:00,1998,Quartet,1.0,san francisco,Balcony,4.0,0.5,0,001i000000NuOSb
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQEe
0.0,antioch,,0.0,0.0,0,,2002,Quartet CC,1.0,contra costa,,,0.5,0,001i000000NuPR7
0.0,antioch,,0.0,0.0,0,,2001,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuPR7
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQN9
0.0,st. helena,,0.0,0.0,0,,1994,Full,2.0,santa rosa,Orchestra,2.0,2.0,0,001i000000NuNZH
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuP5Q
0.0,walnut creek,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQpI
0.0,vallejo,,0.0,300.0,1,2007-05-13 00:00:00,2007,Full,2.0,berkeley saturday,Premium Orchestra,1.0,2.0,0,001i000000NuQQX
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000oks3i
0.0,stanford,,150.0,673.0,6,1996-05-01 00:00:00,2007,Quartet,2.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuOhI
0.0,stanford,,150.0,673.0,6,1996-05-01 00:00:00,2008,Quartet,2.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuOhI
0.0,stanford,,150.0,673.0,6,1996-05-01 00:00:00,1995,Full,4.0,peninsula,Orchestra,2.0,4.0,0,001i000000NuOhI
0.0,stanford,,150.0,673.0,6,1996-05-01 00:00:00,1997,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuOhI
0.0,stanford,,150.0,673.0,6,1996-05-01 00:00:00,2009,Quartet,2.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuOhI
0.0,stanford,,150.0,673.0,6,1996-05-01 00:00:00,1996,Full,4.0,peninsula,Orchestra,2.0,4.0,0,001i000000NuOhI
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOBI
0.0,berkeley,,100.0,300.0,3,2012-02-24 00:00:00,999,,,,,,,0,001i000000NuPDu
0.0,walnut creek,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRIL
0.0,el cerrito,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPmK
0.0,redwood city,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPtk
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPne
0.0,san francisco,,0.0,154.0,1,2002-04-08 00:00:00,2000,Full,2.0,san francisco,Box,1.0,2.0,0,001i000000NuPGW
0.0,san francisco,,0.0,154.0,1,2002-04-08 00:00:00,2002,Full,1.0,san francisco,,,1.0,0,001i000000NuPGW
0.0,san francisco,,0.0,154.0,1,2002-04-08 00:00:00,2003,Full,1.0,san francisco,,,1.0,0,001i000000NuPGW
0.0,san francisco,,0.0,154.0,1,2002-04-08 00:00:00,2001,Full,2.0,san francisco,Box,1.0,2.0,0,001i000000NuPGW
0.0,juneau,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ9S
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRv1
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQtZ
0.0,palo alto,,0.0,0.0,0,,2013,Trio B,1.0,peninsula,,4.0,0.5,0,001i000000LhyZs
0.0,walnut creek,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOxf
0.0,san jose,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ4l
0.0,berkeley,,0.0,50.0,1,2010-04-29 00:00:00,2010,Full,1.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuQan
0.0,berkeley,,0.0,50.0,1,2010-04-29 00:00:00,2011,Quartet,2.0,berkeley saturday,Balcony Front,2.0,1.0,0,001i000000NuQan
0.0,novato,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQOs
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuS7Y
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNh6
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQHY
0.0,los gatos,,0.0,0.0,0,,1999,Quartet,2.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuP8C
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRGG
0.0,san jose,,0.0,0.0,0,,1994,Full,2.0,san francisco,Dress Circle,3.0,2.0,0,001i000000NuOUI
0.0,san jose,,0.0,0.0,0,,1996,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuOUI
0.0,walnut creek,,0.0,1230.0,11,1998-12-14 00:00:00,1999,Full,2.0,contra costa,Orchestra,2.0,2.0,0,001i000000NuORQ
0.0,walnut creek,,0.0,1230.0,11,1998-12-14 00:00:00,2003,Quartet CC,1.0,contra costa,,,0.5,0,001i000000NuORQ
0.0,walnut creek,,0.0,1230.0,11,1998-12-14 00:00:00,2001,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuORQ
0.0,walnut creek,,0.0,1230.0,11,1998-12-14 00:00:00,2004,Quartet CC,1.0,contra costa,,,0.5,0,001i000000NuORQ
0.0,walnut creek,,0.0,1230.0,11,1998-12-14 00:00:00,1998,Full,2.0,contra costa,Orchestra,2.0,2.0,0,001i000000NuORQ
0.0,walnut creek,,0.0,1230.0,11,1998-12-14 00:00:00,2002,Quartet CC,1.0,contra costa,,,0.5,0,001i000000NuORQ
0.0,walnut creek,,0.0,1230.0,11,1998-12-14 00:00:00,2000,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuORQ
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRas
0.0,albany,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPcX
0.0,mountain view,,0.0,0.0,0,,1999,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuP7M
0.0,mountain view,,0.0,0.0,0,,2000,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuP7M
0.0,mountain view,,0.0,0.0,0,,2002,Full,1.0,peninsula,,,1.0,0,001i000000NuP7M
0.0,mountain view,,0.0,0.0,0,,2001,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuP7M
0.0,san mateo,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPlN
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQAl
0.0,concord,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQCd
0.0,mission viejo,,0.0,0.0,0,,1999,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuPB7
0.0,crete,,0.0,200.0,2,1996-10-01 00:00:00,999,,,,,,,0,001i000000NuOqq
0.0,san francisco,,0.0,0.0,0,,1998,Quartet,2.0,san francisco,Balcony,4.0,1.0,0,001i000000NuNti
0.0,millbrae,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNlp
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRfk
1.0,berkeley,,150.0,1405.0,18,2003-05-16 00:00:00,2007,Trio,2.0,berkeley sunday,Premium Orchestra,1.0,1.0,0,001i000000LhySz
1.0,berkeley,,150.0,1405.0,18,2003-05-16 00:00:00,2011,Trio,2.0,berkeley sunday,Orchestra,0.0,1.0,0,001i000000LhySz
1.0,berkeley,,150.0,1405.0,18,2003-05-16 00:00:00,2013,Trio A,2.0,berkeley saturday,,1.0,1.0,0,001i000000LhySz
1.0,berkeley,,150.0,1405.0,18,2003-05-16 00:00:00,2004,Trio,1.0,berkeley sunday,,,0.5,0,001i000000LhySz
1.0,berkeley,,150.0,1405.0,18,2003-05-16 00:00:00,2006,Trio,2.0,berkeley sunday,Premium Orchestra,1.0,1.0,0,001i000000LhySz
1.0,berkeley,,150.0,1405.0,18,2003-05-16 00:00:00,2003,Trio,1.0,berkeley sunday,,,0.5,0,001i000000LhySz
1.0,berkeley,,150.0,1405.0,18,2003-05-16 00:00:00,2005,Trio,2.0,berkeley sunday,Orchestra Front,1.0,1.0,0,001i000000LhySz
1.0,berkeley,,150.0,1405.0,18,2003-05-16 00:00:00,2012,Trio B,2.0,berkeley sunday,Orchestra,1.0,1.0,0,001i000000LhySz
1.0,berkeley,,150.0,1405.0,18,2003-05-16 00:00:00,2010,Quartet B,2.0,berkeley sunday,Orchestra,0.0,1.0,0,001i000000LhySz
1.0,berkeley,,150.0,1405.0,18,2003-05-16 00:00:00,2008,Trio,2.0,berkeley sunday,Premium Orchestra,1.0,1.0,0,001i000000LhySz
1.0,berkeley,,150.0,1405.0,18,2003-05-16 00:00:00,2009,Trio,2.0,berkeley sunday,Premium Orchestra,1.0,1.0,0,001i000000LhySz
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRuc
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQEy
0.0,northfield,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQbo
0.0,fremont,,0.0,100.0,1,2007-07-02 00:00:00,2008,Quartet,3.0,berkeley saturday,Balcony Front,3.0,1.5,0,001i000000NuQTh
0.0,fremont,,0.0,100.0,1,2007-07-02 00:00:00,2007,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuQTh
0.0,fremont,,0.0,100.0,1,2007-07-02 00:00:00,2009,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuQTh
0.0,san pablo,,0.0,250.0,5,1991-07-04 00:00:00,1997,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuNvG
0.0,san pablo,,0.0,250.0,5,1991-07-04 00:00:00,1996,Full,2.0,berkeley saturday,Balcony Front,3.0,2.0,0,001i000000NuNvG
0.0,san pablo,,0.0,250.0,5,1991-07-04 00:00:00,1999,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuNvG
0.0,san pablo,,0.0,250.0,5,1991-07-04 00:00:00,1994,Full,3.0,berkeley saturday,Balcony Front,3.0,3.0,0,001i000000NuNvG
0.0,san pablo,,0.0,250.0,5,1991-07-04 00:00:00,1995,Full,2.0,berkeley saturday,Balcony Front,3.0,2.0,0,001i000000NuNvG
0.0,san pablo,,0.0,250.0,5,1991-07-04 00:00:00,1998,Full,2.0,berkeley saturday,Balcony Front,3.0,2.0,0,001i000000NuNvG
0.0,san pablo,,0.0,250.0,5,1991-07-04 00:00:00,2000,Full,2.0,berkeley saturday,Balcony Front,3.0,2.0,0,001i000000NuNvG
0.0,san pablo,,0.0,250.0,5,1991-07-04 00:00:00,1993,Full,2.0,berkeley saturday,Balcony Front,3.0,2.0,0,001i000000NuNvG
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000aSAc7
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRP2
0.0,san francisco,,0.0,100.0,1,2012-02-24 00:00:00,999,,,,,,,0,001i000000NuR6I
0.0,berkeley,,0.0,0.0,0,,1994,Full,2.0,berkeley sunday,Balcony Rear,4.0,2.0,0,001i000000NuOZI
0.0,huntington beach,,0.0,0.0,0,,1999,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuP65
0.0,huntington beach,,0.0,0.0,0,,1998,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuP65
0.0,huntington beach,,0.0,0.0,0,,2000,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuP65
0.0,huntington beach,,0.0,0.0,0,,2001,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuP65
0.0,stanford,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQaO
0.0,los gatos,,0.0,0.0,0,,1999,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuPAS
0.0,los gatos,,0.0,0.0,0,,2000,Quartet,2.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuPAS
0.0,los gatos,,0.0,0.0,0,,2001,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuPAS
0.0,berkeley,,0.0,0.0,0,,1993,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuNVj
0.0,boston,,12000.0,97000.0,11,2002-05-23 00:00:00,999,,,,,,,0,001i000000NuSpB
0.0,emeryville,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPwa
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPcr
0.0,greenbrae,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPlD
0.0,san francisco,,0.0,1250.01,5,1998-06-22 00:00:00,999,,,,,,,0,001i000000NuOzf
0.0,novato,,0.0,0.0,0,,2003,Full,1.0,san francisco,,,1.0,0,001i000000NuOYb
0.0,novato,,0.0,0.0,0,,2002,Full,1.0,san francisco,,,1.0,0,001i000000NuOYb
0.0,springfield,,0.0,485.0,1,2004-01-29 00:00:00,999,,,,,,,0,001i000000NuPLp
0.0,cupertino,,0.0,0.0,0,,999,,,,,,,0,001i000000NuR0B
0.0,davis,,0.0,50.0,1,2001-01-29 00:00:00,1999,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuOMs
0.0,davis,,0.0,50.0,1,2001-01-29 00:00:00,1995,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuOMs
0.0,davis,,0.0,50.0,1,2001-01-29 00:00:00,2001,Trio,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuOMs
0.0,davis,,0.0,50.0,1,2001-01-29 00:00:00,1997,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuOMs
0.0,davis,,0.0,50.0,1,2001-01-29 00:00:00,1993,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuOMs
0.0,davis,,0.0,50.0,1,2001-01-29 00:00:00,1998,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuOMs
0.0,davis,,0.0,50.0,1,2001-01-29 00:00:00,2000,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuOMs
0.0,davis,,0.0,50.0,1,2001-01-29 00:00:00,1996,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuOMs
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPtg
0.0,morgan hill,,0.0,25.0,1,1995-01-10 00:00:00,1994,Full,2.0,peninsula,Balcony,4.0,2.0,0,001i000000NuOWS
0.0,morgan hill,,0.0,25.0,1,1995-01-10 00:00:00,1995,Full,2.0,peninsula,Balcony,4.0,2.0,0,001i000000NuOWS
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRmO
0.0,richmond,,0.0,1085.0,9,2005-05-05 00:00:00,2007,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuQ3c
0.0,richmond,,0.0,1085.0,9,2005-05-05 00:00:00,2009,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuQ3c
0.0,richmond,,0.0,1085.0,9,2005-05-05 00:00:00,2005,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuQ3c
0.0,richmond,,0.0,1085.0,9,2005-05-05 00:00:00,2011,Quartet,2.0,berkeley sunday,Balcony Front,2.0,1.0,0,001i000000NuQ3c
0.0,richmond,,0.0,1085.0,9,2005-05-05 00:00:00,2008,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuQ3c
0.0,richmond,,0.0,1085.0,9,2005-05-05 00:00:00,2010,Quartet B,2.0,berkeley sunday,Balcony Front,2.0,1.0,0,001i000000NuQ3c
0.0,richmond,,0.0,1085.0,9,2005-05-05 00:00:00,2006,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuQ3c
0.0,richmond,,0.0,1085.0,9,2005-05-05 00:00:00,2012,Trio A,2.0,berkeley sunday,Balcony Front,2.0,1.0,0,001i000000NuQ3c
0.0,ranchos de taos,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPvn
0.0,san jose,,0.0,132.0,2,1986-07-04 00:00:00,999,,,,,,,0,001i000000NuNxz
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPZs
0.0,oakland,,0.0,50.0,1,2008-04-21 00:00:00,999,,,,,,,0,001i000000NuPtK
0.0,san francisco,,0.0,30.0,1,1988-07-04 00:00:00,999,,,,,,,0,001i000000NuNpO
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRty
0.0,burlingame,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPfl
0.0,pinole,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQpN
0.0,san rafael,,0.0,0.0,0,,1996,Full,2.0,santa rosa,Santa Rosa,0.0,2.0,0,001i000000NuOoU
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000q7wAl
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQu8
0.0,missrula,,0.0,100.0,1,2014-03-05 00:00:00,999,,,,,,,0,001i000000elRkl
0.0,hayward,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQlb
0.0,sunnyvale,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRMR
0.0,unknown,,0.0,500.0,1,1995-04-05 00:00:00,999,,,,,,,0,001i000000NuOeO
0.0,walnut creek,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQFi
0.0,moraga,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOQx
0.0,woodland hills,,0.0,0.0,0,,1993,Full,2.0,santa rosa,Balcony,4.0,2.0,0,001i000000NuODK
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRkv
0.0,redwood city,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOQs
0.0,palo alto,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNvA
0.0,berkeley,,0.0,0.0,0,,1998,Quartet,2.0,berkeley saturday,Orchestra,2.0,1.0,0,001i000000NuOir
0.0,berkeley,,0.0,0.0,0,,2002,Trio,1.0,berkeley sunday,,,0.5,0,001i000000NuOir
0.0,berkeley,,0.0,0.0,0,,1995,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuOir
0.0,hillsborough,,500.0,850.0,2,2013-02-26 00:00:00,999,,,,,,,0,001i000000NuR8F
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuS4n
0.0,lafayette,,0.0,1000.0,1,2012-02-24 00:00:00,999,,,,,,,0,001i000000NuR6c
0.0,san carlos,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPkR
0.0,fort wayne,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPYH
0.0,stockton,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRPl
0.0,los altos,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQI7
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuSoi
0.0,fremont,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ3d
0.0,cincinnati,,0.0,100.0,1,2007-11-26 00:00:00,999,,,,,,,0,001i000000NuSoL
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPlc
0.0,mercer island,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQcA
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRNl
0.0,crockett,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQs0
0.0,palo alto,,0.0,20.0,1,1999-12-15 00:00:00,999,,,,,,,0,001i000000NuORD
0.0,san francisco,,0.0,5250.0,4,1996-11-04 00:00:00,999,,,,,,,0,001i000000NuOru
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQc8
0.0,berkeley,,0.0,0.0,0,,1994,Full,2.0,berkeley sunday,Balcony Rear,4.0,2.0,0,001i000000NuOVz
0.0,los angeles,,0.0,2700.0,4,1995-12-19 00:00:00,999,,,,,,,0,001i000000NuOkn
0.0,palo alto,,0.0,150.0,1,1999-04-12 00:00:00,1999,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuOk8
0.0,palo alto,,0.0,150.0,1,1999-04-12 00:00:00,1996,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuOk8
0.0,palo alto,,0.0,150.0,1,1999-04-12 00:00:00,1998,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuOk8
0.0,unknown,,0.0,1000.0,2,2011-02-07 00:00:00,999,,,,,,,0,001i000000NuR5t
0.0,san francisco,,0.0,50.0,1,1986-07-04 00:00:00,999,,,,,,,0,001i000000NuNzY
0.0,palo alto,,0.0,100.0,1,1999-11-15 00:00:00,2001,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuPSN
0.0,palo alto,,0.0,100.0,1,1999-11-15 00:00:00,1996,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuPSN
0.0,alameda,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQCo
0.0,alameda,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQju
0.0,benicia,,0.0,0.0,0,,999,,,,,,,0,001i000000NuORg
0.0,mill valley,,0.0,0.0,0,,1999,Full,2.0,santa rosa,Orchestra,2.0,2.0,0,001i000000NuPA0
0.0,livermore,,0.0,388.0,5,1994-05-06 00:00:00,1994,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000NuNo1
0.0,livermore,,0.0,388.0,5,1994-05-06 00:00:00,1993,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000NuNo1
0.0,livermore,,0.0,388.0,5,1994-05-06 00:00:00,1999,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000NuNo1
0.0,livermore,,0.0,388.0,5,1994-05-06 00:00:00,1996,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000NuNo1
0.0,livermore,,0.0,388.0,5,1994-05-06 00:00:00,1998,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000NuNo1
0.0,livermore,,0.0,388.0,5,1994-05-06 00:00:00,1995,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000NuNo1
0.0,livermore,,0.0,388.0,5,1994-05-06 00:00:00,1997,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000NuNo1
0.0,los altos,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ8z
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ7X
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRR6
0.0,hayward,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPnL
0.0,campbell,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPRV
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPMP
0.0,east highland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNfm
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQxs
0.0,piedmont,,0.0,0.0,0,,1993,Quartet,2.0,san francisco,Box,1.0,1.0,0,001i000000NuNsI
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuS5V
0.0,alameda,,0.0,125.0,2,1997-12-03 00:00:00,1997,Full,2.0,santa rosa,Orchestra,2.0,2.0,0,001i000000NuNXS
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuS7u
0.0,carlsbad,,0.0,25.0,1,2000-08-04 00:00:00,2000,Trio,1.0,berkeley sunday,Balcony Front,3.0,0.5,0,001i000000NuP4e
0.0,stanford,,0.0,275.0,6,1991-07-04 00:00:00,1993,Quartet,2.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuOAX
0.0,larkspur,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOfB
0.0,pleasanton,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPh6
0.0,danville,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPSB
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRwa
0.0,mountain view,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQHr
0.0,moraga,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQR7
0.0,san jose,,0.0,80.0,2,1999-12-31 00:00:00,1996,Quartet,2.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuORm
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuS3P
0.0,berkeley,,0.0,0.0,0,,1995,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuNx5
0.0,berkeley,,0.0,0.0,0,,1994,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuNx5
0.0,alameda,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRGP
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRKh
0.0,saint helena,,0.0,50.0,1,1997-12-02 00:00:00,1997,Full,2.0,santa rosa,Orchestra,2.0,2.0,0,001i000000NuOWd
0.0,palo alto,,600.0,600.0,1,2012-12-18 00:00:00,999,,,,,,,0,001i000000NuR7r
0.0,walnut creek,,200.0,2340.0,13,1996-04-17 00:00:00,1995,Quartet,1.0,berkeley sunday,Balcony Front,3.0,0.5,0,001i000000NuOYX
0.0,walnut creek,,200.0,2340.0,13,1996-04-17 00:00:00,1996,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuOYX
0.0,walnut creek,,200.0,2340.0,13,1996-04-17 00:00:00,1997,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuOYX
0.0,el cerrito,,0.0,0.0,0,,1996,Quartet,1.0,berkeley sunday,Orchestra,2.0,0.5,0,001i000000NuONn
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRgC
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQAE
0.0,san francisco,,0.0,0.0,0,,1994,Quartet,1.0,san francisco,Dress Circle,3.0,0.5,0,001i000000NuOCM
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRVV
0.0,palo alto,,0.0,0.0,0,,1996,Quartet,2.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuNvw
0.0,palo alto,,0.0,0.0,0,,1997,Quartet,2.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuNvw
0.0,palo alto,,0.0,0.0,0,,1993,Quartet,2.0,peninsula,Balcony,4.0,1.0,0,001i000000NuNvw
0.0,boston,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQLH
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQvx
